studyGoldId	biosampleGoldId	ncbiBioProjectAccession	ncbiBioSampleAccession	ncbi_bioproject_accession	ncbi_biosample_accession	env_broad_scale	env_local_scale	env_medium	ecosystemPathId	ecosystem	ecosystemCategory	ecosystemType	ecosystemSubtype	specificEcosystem	envoBroadScale.id	envoBroadScale.label	envoLocalScale.id	envoLocalScale.label	envoMedium.id	envoMedium.label	bad_ebs	bad_em	cosine_distance_broad_scale	cosine_distance_local_scale	cosine_distance_medium
Gs0154244	Gb0239992	PRJEB42019	SAMEA7724260	PRJEB42019	SAMEA7724260	desert biome	montane desert	alpine soil	4202	Environmental	Terrestrial	Soil	Sand	Desert	ENVO:01000179	desert biome	ENVO:01000185	montane desert biome	ENVO:00005741	alpine soil	False	False	0.0	0.16333997346592444	0.0
Gs0154244	Gb0239993	PRJEB42019	SAMEA7724261	PRJEB42019	SAMEA7724261	desert biome	montane desert	alpine soil	4202	Environmental	Terrestrial	Soil	Sand	Desert	ENVO:01000179	desert biome	ENVO:01000185	montane desert biome	ENVO:00005741	alpine soil	False	False	0.0	0.16333997346592444	0.0
Gs0154244	Gb0239994	PRJEB42019	SAMEA7724262	PRJEB42019	SAMEA7724262	desert biome	montane desert	alpine soil	4202	Environmental	Terrestrial	Soil	Sand	Desert	ENVO:01000179	desert biome	ENVO:01000185	montane desert biome	ENVO:00005741	alpine soil	False	False	0.0	0.16333997346592444	0.0
Gs0154244	Gb0239995	PRJEB42019	SAMEA7724263	PRJEB42019	SAMEA7724263	desert biome	montane desert	alpine soil	4202	Environmental	Terrestrial	Soil	Sand	Desert	ENVO:01000179	desert biome	ENVO:01000185	montane desert biome	ENVO:00005741	alpine soil	False	False	0.0	0.16333997346592444	0.0
Gs0154244	Gb0239996	PRJEB42019	SAMEA7724264	PRJEB42019	SAMEA7724264	desert biome	montane desert	alpine soil	4202	Environmental	Terrestrial	Soil	Sand	Desert	ENVO:01000179	desert biome	ENVO:01000185	montane desert biome	ENVO:00005741	alpine soil	False	False	0.0	0.16333997346592444	0.0
Gs0154244	Gb0239997	PRJEB42019	SAMEA7724265	PRJEB42019	SAMEA7724265	desert biome	montane desert	alpine soil	4202	Environmental	Terrestrial	Soil	Sand	Desert	ENVO:01000179	desert biome	ENVO:01000185	montane desert biome	ENVO:00005741	alpine soil	False	False	0.0	0.16333997346592444	0.0
Gs0154244	Gb0239998	PRJEB42019	SAMEA7724266	PRJEB42019	SAMEA7724266	desert biome	montane desert	alpine soil	4202	Environmental	Terrestrial	Soil	Sand	Desert	ENVO:01000179	desert biome	ENVO:01000185	montane desert biome	ENVO:00005741	alpine soil	False	False	0.0	0.16333997346592444	0.0
Gs0154244	Gb0239999	PRJEB42019	SAMEA7724267	PRJEB42019	SAMEA7724267	desert biome	montane desert	alpine soil	4202	Environmental	Terrestrial	Soil	Sand	Desert	ENVO:01000179	desert biome	ENVO:01000185	montane desert biome	ENVO:00005741	alpine soil	False	False	0.0	0.16333997346592444	0.0
Gs0154244	Gb0240000	PRJEB42019	SAMEA7724268	PRJEB42019	SAMEA7724268	desert biome	montane desert	alpine soil	4202	Environmental	Terrestrial	Soil	Sand	Desert	ENVO:01000179	desert biome	ENVO:01000185	montane desert biome	ENVO:00005741	alpine soil	False	False	0.0	0.16333997346592444	0.0
Gs0154244	Gb0240001	PRJEB42019	SAMEA7724269	PRJEB42019	SAMEA7724269	desert biome	montane desert	alpine soil	4202	Environmental	Terrestrial	Soil	Sand	Desert	ENVO:01000179	desert biome	ENVO:01000185	montane desert biome	ENVO:00005741	alpine soil	False	False	0.0	0.16333997346592444	0.0
Gs0154244	Gb0240002	PRJEB42019	SAMEA7724270	PRJEB42019	SAMEA7724270	desert biome	montane desert	alpine soil	4202	Environmental	Terrestrial	Soil	Sand	Desert	ENVO:01000179	desert biome	ENVO:01000185	montane desert biome	ENVO:00005741	alpine soil	False	False	0.0	0.16333997346592444	0.0
Gs0154244	Gb0240003	PRJEB42019	SAMEA7724271	PRJEB42019	SAMEA7724271	desert biome	montane desert	alpine soil	4202	Environmental	Terrestrial	Soil	Sand	Desert	ENVO:01000179	desert biome	ENVO:01000185	montane desert biome	ENVO:00005741	alpine soil	False	False	0.0	0.16333997346592444	0.0
Gs0154244	Gb0240004	PRJEB42019	SAMEA7724272	PRJEB42019	SAMEA7724272	desert biome	montane desert	alpine soil	4202	Environmental	Terrestrial	Soil	Sand	Desert	ENVO:01000179	desert biome	ENVO:01000185	montane desert biome	ENVO:00005741	alpine soil	False	False	0.0	0.16333997346592444	0.0
Gs0154244	Gb0240005	PRJEB42019	SAMEA7724273	PRJEB42019	SAMEA7724273	desert biome	montane desert	alpine soil	4202	Environmental	Terrestrial	Soil	Sand	Desert	ENVO:01000179	desert biome	ENVO:01000185	montane desert biome	ENVO:00005741	alpine soil	False	False	0.0	0.16333997346592444	0.0
Gs0154244	Gb0240006	PRJEB42019	SAMEA7724274	PRJEB42019	SAMEA7724274	desert biome	montane desert	alpine soil	4202	Environmental	Terrestrial	Soil	Sand	Desert	ENVO:01000179	desert biome	ENVO:01000185	montane desert biome	ENVO:00005741	alpine soil	False	False	0.0	0.16333997346592444	0.0
Gs0154244	Gb0240007	PRJEB42019	SAMEA7724275	PRJEB42019	SAMEA7724275	desert biome	montane desert	alpine soil	4202	Environmental	Terrestrial	Soil	Sand	Desert	ENVO:01000179	desert biome	ENVO:01000185	montane desert biome	ENVO:00005741	alpine soil	False	False	0.0	0.16333997346592444	0.0
Gs0154244	Gb0240008	PRJEB42019	SAMEA7724276	PRJEB42019	SAMEA7724276	desert biome	montane desert	alpine soil	4202	Environmental	Terrestrial	Soil	Sand	Desert	ENVO:01000179	desert biome	ENVO:01000185	montane desert biome	ENVO:00005741	alpine soil	False	False	0.0	0.16333997346592444	0.0
Gs0154244	Gb0240009	PRJEB42019	SAMEA7724277	PRJEB42019	SAMEA7724277	desert biome	montane desert	alpine soil	4202	Environmental	Terrestrial	Soil	Sand	Desert	ENVO:01000179	desert biome	ENVO:01000185	montane desert biome	ENVO:00005741	alpine soil	False	False	0.0	0.16333997346592444	0.0
Gs0154244	Gb0240010	PRJEB42019	SAMEA7724278	PRJEB42019	SAMEA7724278	desert biome	montane desert	alpine soil	4202	Environmental	Terrestrial	Soil	Sand	Desert	ENVO:01000179	desert biome	ENVO:01000185	montane desert biome	ENVO:00005741	alpine soil	False	False	0.0	0.16333997346592444	0.0
Gs0154244	Gb0240011	PRJEB42019	SAMEA7724279	PRJEB42019	SAMEA7724279	desert biome	montane desert	alpine soil	4202	Environmental	Terrestrial	Soil	Sand	Desert	ENVO:01000179	desert biome	ENVO:01000185	montane desert biome	ENVO:00005741	alpine soil	False	False	0.0	0.16333997346592444	0.0
Gs0154244	Gb0240012	PRJEB42019	SAMEA7724280	PRJEB42019	SAMEA7724280	desert biome	montane desert	alpine soil	4202	Environmental	Terrestrial	Soil	Sand	Desert	ENVO:01000179	desert biome	ENVO:01000185	montane desert biome	ENVO:00005741	alpine soil	False	False	0.0	0.16333997346592444	0.0
Gs0154244	Gb0240013	PRJEB42019	SAMEA7724281	PRJEB42019	SAMEA7724281	desert biome	montane desert	alpine soil	4202	Environmental	Terrestrial	Soil	Sand	Desert	ENVO:01000179	desert biome	ENVO:01000185	montane desert biome	ENVO:00005741	alpine soil	False	False	0.0	0.16333997346592444	0.0
Gs0154244	Gb0240014	PRJEB42019	SAMEA7724282	PRJEB42019	SAMEA7724282	desert biome	montane desert	alpine soil	4202	Environmental	Terrestrial	Soil	Sand	Desert	ENVO:01000179	desert biome	ENVO:01000185	montane desert biome	ENVO:00005741	alpine soil	False	False	0.0	0.16333997346592444	0.0
Gs0154244	Gb0240015	PRJEB42019	SAMEA7724294	PRJEB42019	SAMEA7724294	urban biome	oil palm plantation	surface soil	4213	Environmental	Terrestrial	Soil	Unclassified	Agricultural land	ENVO:01000249	urban biome	ENVO:00000120	oil palm plantation	ENVO:02000059	surface soil	False	False	0.0	0.0	0.0
Gs0154244	Gb0240016	PRJEB42019	SAMEA7724295	PRJEB42019	SAMEA7724295	urban biome	oil palm plantation	surface soil	4213	Environmental	Terrestrial	Soil	Unclassified	Agricultural land	ENVO:01000249	urban biome	ENVO:00000120	oil palm plantation	ENVO:02000059	surface soil	False	False	0.0	0.0	0.0
Gs0154244	Gb0240017	PRJEB42019	SAMEA7724296	PRJEB42019	SAMEA7724296	urban biome	oil palm plantation	surface soil	4213	Environmental	Terrestrial	Soil	Unclassified	Agricultural land	ENVO:01000249	urban biome	ENVO:00000120	oil palm plantation	ENVO:02000059	surface soil	False	False	0.0	0.0	0.0
Gs0154244	Gb0240018	PRJEB42019	SAMEA7724291	PRJEB42019	SAMEA7724291	urban biome	oil palm plantation	surface soil	4213	Environmental	Terrestrial	Soil	Unclassified	Agricultural land	ENVO:01000249	urban biome	ENVO:00000120	oil palm plantation	ENVO:02000059	surface soil	False	False	0.0	0.0	0.0
Gs0154244	Gb0240019	PRJEB42019	SAMEA7724292	PRJEB42019	SAMEA7724292	urban biome	oil palm plantation	surface soil	4213	Environmental	Terrestrial	Soil	Unclassified	Agricultural land	ENVO:01000249	urban biome	ENVO:00000120	oil palm plantation	ENVO:02000059	surface soil	False	False	0.0	0.0	0.0
Gs0154244	Gb0240020	PRJEB42019	SAMEA7724293	PRJEB42019	SAMEA7724293	urban biome	oil palm plantation	surface soil	4213	Environmental	Terrestrial	Soil	Unclassified	Agricultural land	ENVO:01000249	urban biome	ENVO:00000120	oil palm plantation	ENVO:02000059	surface soil	False	False	0.0	0.0	0.0
Gs0154244	Gb0240021	PRJEB42019	SAMEA7724307	PRJEB42019	SAMEA7724307	subpolar coniferous forest biome	forest	soil	6026	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	ENVO:01000250	subpolar coniferous forest biome	ENVO:01000174	forest biome	ENVO:00001998	soil	False	False	0.0	0.2928932188134524	0.0
Gs0154244	Gb0240022	PRJEB42019	SAMEA7724308	PRJEB42019	SAMEA7724308	subpolar coniferous forest biome	forest	soil	6026	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	ENVO:01000250	subpolar coniferous forest biome	ENVO:01000174	forest biome	ENVO:00001998	soil	False	False	0.0	0.2928932188134524	0.0
Gs0154244	Gb0240023	PRJEB42019	SAMEA7724309	PRJEB42019	SAMEA7724309	subpolar coniferous forest biome	forest	soil	6026	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	ENVO:01000250	subpolar coniferous forest biome	ENVO:01000174	forest biome	ENVO:00001998	soil	False	False	0.0	0.2928932188134524	0.0
Gs0154244	Gb0240024	PRJEB42019	SAMEA7724310	PRJEB42019	SAMEA7724310	subpolar coniferous forest biome	forest	soil	6026	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	ENVO:01000250	subpolar coniferous forest biome	ENVO:01000174	forest biome	ENVO:00001998	soil	False	False	0.0	0.2928932188134524	0.0
Gs0154244	Gb0240025	PRJEB42019	SAMEA7724311	PRJEB42019	SAMEA7724311	subpolar coniferous forest biome	forest	soil	6026	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	ENVO:01000250	subpolar coniferous forest biome	ENVO:01000174	forest biome	ENVO:00001998	soil	False	False	0.0	0.2928932188134524	0.0
Gs0154244	Gb0240026	PRJEB42019	SAMEA7724312	PRJEB42019	SAMEA7724312	subpolar coniferous forest biome	forest	soil	6026	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	ENVO:01000250	subpolar coniferous forest biome	ENVO:01000174	forest biome	ENVO:00001998	soil	False	False	0.0	0.2928932188134524	0.0
Gs0154244	Gb0240027	PRJEB42019	SAMEA7724313	PRJEB42019	SAMEA7724313	subpolar coniferous forest biome	forest	soil	6026	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	ENVO:01000250	subpolar coniferous forest biome	ENVO:01000174	forest biome	ENVO:00001998	soil	False	False	0.0	0.2928932188134524	0.0
Gs0154244	Gb0240028	PRJEB42019	SAMEA7724314	PRJEB42019	SAMEA7724314	subpolar coniferous forest biome	forest	soil	6026	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	ENVO:01000250	subpolar coniferous forest biome	ENVO:01000174	forest biome	ENVO:00001998	soil	False	False	0.0	0.2928932188134524	0.0
Gs0154244	Gb0240029	PRJEB42019	SAMEA7724315	PRJEB42019	SAMEA7724315	subpolar coniferous forest biome	forest	soil	6026	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	ENVO:01000250	subpolar coniferous forest biome	ENVO:01000174	forest biome	ENVO:00001998	soil	False	False	0.0	0.2928932188134524	0.0
Gs0154244	Gb0240030	PRJEB42019	SAMEA7724316	PRJEB42019	SAMEA7724316	subpolar coniferous forest biome	forest	soil	6026	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	ENVO:01000250	subpolar coniferous forest biome	ENVO:01000174	forest biome	ENVO:00001998	soil	False	False	0.0	0.2928932188134524	0.0
Gs0154244	Gb0240031	PRJEB42019	SAMEA7724317	PRJEB42019	SAMEA7724317	subpolar coniferous forest biome	forest	soil	6026	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	ENVO:01000250	subpolar coniferous forest biome	ENVO:01000174	forest biome	ENVO:00001998	soil	False	False	0.0	0.2928932188134524	0.0
Gs0154244	Gb0240032	PRJEB42019	SAMEA7724318	PRJEB42019	SAMEA7724318	subpolar coniferous forest biome	forest	soil	6026	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	ENVO:01000250	subpolar coniferous forest biome	ENVO:01000174	forest biome	ENVO:00001998	soil	False	False	0.0	0.2928932188134524	0.0
Gs0154244	Gb0240033	PRJEB42019	SAMEA7724319	PRJEB42019	SAMEA7724319	subpolar coniferous forest biome	forest	soil	6026	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	ENVO:01000250	subpolar coniferous forest biome	ENVO:01000174	forest biome	ENVO:00001998	soil	False	False	0.0	0.2928932188134524	0.0
Gs0154244	Gb0240034	PRJEB42019	SAMEA7724320	PRJEB42019	SAMEA7724320	subpolar coniferous forest biome	forest	soil	6026	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	ENVO:01000250	subpolar coniferous forest biome	ENVO:01000174	forest biome	ENVO:00001998	soil	False	False	0.0	0.2928932188134524	0.0
Gs0154244	Gb0240035	PRJEB42019	SAMEA7724321	PRJEB42019	SAMEA7724321	subpolar coniferous forest biome	forest	soil	6026	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	ENVO:01000250	subpolar coniferous forest biome	ENVO:01000174	forest biome	ENVO:00001998	soil	False	False	0.0	0.2928932188134524	0.0
Gs0154244	Gb0240036	PRJEB42019	SAMEA7724332	PRJEB42019	SAMEA7724332	subpolar coniferous forest biome	stratum	peat soil	6026	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	ENVO:01000250	subpolar coniferous forest biome	ENVO:01000355	vegetation layer	ENVO:00005774	peat soil	False	False	0.0	0.6220355269907728	0.0
Gs0154244	Gb0240037	PRJEB42019	SAMEA7724333	PRJEB42019	SAMEA7724333	subpolar coniferous forest biome	stratum	peat soil	6026	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	ENVO:01000250	subpolar coniferous forest biome	ENVO:01000355	vegetation layer	ENVO:00005774	peat soil	False	False	0.0	0.6220355269907728	0.0
Gs0154244	Gb0240038	PRJEB42019	SAMEA7724334	PRJEB42019	SAMEA7724334	subpolar coniferous forest biome	stratum	peat soil	6026	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	ENVO:01000250	subpolar coniferous forest biome	ENVO:01000355	vegetation layer	ENVO:00005774	peat soil	False	False	0.0	0.6220355269907728	0.0
Gs0154244	Gb0240039	PRJEB42019	SAMEA7724335	PRJEB42019	SAMEA7724335	subpolar coniferous forest biome	stratum	peat soil	6026	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	ENVO:01000250	subpolar coniferous forest biome	ENVO:01000355	vegetation layer	ENVO:00005774	peat soil	False	False	0.0	0.6220355269907728	0.0
Gs0154244	Gb0240040	PRJEB42019	SAMEA7724336	PRJEB42019	SAMEA7724336	subpolar coniferous forest biome	stratum	peat soil	6026	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	ENVO:01000250	subpolar coniferous forest biome	ENVO:01000355	vegetation layer	ENVO:00005774	peat soil	False	False	0.0	0.6220355269907728	0.0
Gs0154244	Gb0240041	PRJEB42019	SAMEA7724337	PRJEB42019	SAMEA7724337	subpolar coniferous forest biome	stratum	peat soil	6026	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	ENVO:01000250	subpolar coniferous forest biome	ENVO:01000355	vegetation layer	ENVO:00005774	peat soil	False	False	0.0	0.6220355269907728	0.0
Gs0154244	Gb0240042	PRJEB42019	SAMEA7724338	PRJEB42019	SAMEA7724338	subpolar coniferous forest biome	stratum	peat soil	6026	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	ENVO:01000250	subpolar coniferous forest biome	ENVO:01000355	vegetation layer	ENVO:00005774	peat soil	False	False	0.0	0.6220355269907728	0.0
Gs0154244	Gb0240043	PRJEB42019	SAMEA7724339	PRJEB42019	SAMEA7724339	subpolar coniferous forest biome	stratum	peat soil	6026	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	ENVO:01000250	subpolar coniferous forest biome	ENVO:01000355	vegetation layer	ENVO:00005774	peat soil	False	False	0.0	0.6220355269907728	0.0
Gs0154244	Gb0240044	PRJEB42019	SAMEA7724340	PRJEB42019	SAMEA7724340	subpolar coniferous forest biome	stratum	peat soil	6026	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	ENVO:01000250	subpolar coniferous forest biome	ENVO:01000355	vegetation layer	ENVO:00005774	peat soil	False	False	0.0	0.6220355269907728	0.0
Gs0154244	Gb0240045	PRJEB42019	SAMEA7724341	PRJEB42019	SAMEA7724341	subpolar coniferous forest biome	stratum	peat soil	6026	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	ENVO:01000250	subpolar coniferous forest biome	ENVO:01000355	vegetation layer	ENVO:00005774	peat soil	False	False	0.0	0.6220355269907728	0.0
Gs0154244	Gb0240046	PRJEB42019	SAMEA7724342	PRJEB42019	SAMEA7724342	subpolar coniferous forest biome	stratum	peat soil	6026	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	ENVO:01000250	subpolar coniferous forest biome	ENVO:01000355	vegetation layer	ENVO:00005774	peat soil	False	False	0.0	0.6220355269907728	0.0
Gs0154244	Gb0240047	PRJEB42019	SAMEA7724343	PRJEB42019	SAMEA7724343	subpolar coniferous forest biome	stratum	peat soil	6026	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	ENVO:01000250	subpolar coniferous forest biome	ENVO:01000355	vegetation layer	ENVO:00005774	peat soil	False	False	0.0	0.6220355269907728	0.0
Gs0154244	Gb0240048	PRJEB42019	SAMEA7724344	PRJEB42019	SAMEA7724344	subpolar coniferous forest biome	stratum	peat soil	6026	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	ENVO:01000250	subpolar coniferous forest biome	ENVO:01000355	vegetation layer	ENVO:00005774	peat soil	False	False	0.0	0.6220355269907728	0.0
Gs0154244	Gb0240049	PRJEB42019	SAMEA7724345	PRJEB42019	SAMEA7724345	subpolar coniferous forest biome	stratum	peat soil	6026	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	ENVO:01000250	subpolar coniferous forest biome	ENVO:01000355	vegetation layer	ENVO:00005774	peat soil	False	False	0.0	0.6220355269907728	0.0
Gs0154244	Gb0240050	PRJEB42019	SAMEA7724346	PRJEB42019	SAMEA7724346	subpolar coniferous forest biome	stratum	peat soil	6026	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	ENVO:01000250	subpolar coniferous forest biome	ENVO:01000355	vegetation layer	ENVO:00005774	peat soil	False	False	0.0	0.6220355269907728	0.0
Gs0154244	Gb0240051	PRJEB42019	SAMEA7724347	PRJEB42019	SAMEA7724347	subpolar coniferous forest biome	stratum	peat soil	6026	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	ENVO:01000250	subpolar coniferous forest biome	ENVO:01000355	vegetation layer	ENVO:00005774	peat soil	False	False	0.0	0.6220355269907728	0.0
Gs0154244	Gb0240052	PRJEB42019	SAMEA7724348	PRJEB42019	SAMEA7724348	subpolar coniferous forest biome	stratum	peat soil	6026	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	ENVO:01000250	subpolar coniferous forest biome	ENVO:01000355	vegetation layer	ENVO:00005774	peat soil	False	False	0.0	0.6220355269907728	0.0
Gs0154244	Gb0240053	PRJEB42019	SAMEA7724349	PRJEB42019	SAMEA7724349	subpolar coniferous forest biome	stratum	peat soil	6026	Environmental	Terrestrial	Soil	Boreal forest/Taiga	Bulk soil	ENVO:01000250	subpolar coniferous forest biome	ENVO:01000355	vegetation layer	ENVO:00005774	peat soil	False	False	0.0	0.6220355269907728	0.0
Gs0154244	Gb0240054	PRJEB42019	SAMEA7724227	PRJEB42019	SAMEA7724227	temperate coniferous forest biome	temperate coniferous forest	soil	6005	Environmental	Terrestrial	Soil	Temperate forest	Bulk soil	ENVO:01000211	temperate coniferous forest biome	ENVO:01000211	temperate coniferous forest biome	ENVO:00001998	soil	False	False	0.0	0.09546596626670922	0.0
Gs0154244	Gb0240055	PRJEB42019	SAMEA7724220	PRJEB42019	SAMEA7724220	temperate coniferous forest biome	temperate coniferous forest	soil	6005	Environmental	Terrestrial	Soil	Temperate forest	Bulk soil	ENVO:01000211	temperate coniferous forest biome	ENVO:01000211	temperate coniferous forest biome	ENVO:00001998	soil	False	False	0.0	0.09546596626670922	0.0
Gs0154244	Gb0240056	PRJEB42019	SAMEA7724212	PRJEB42019	SAMEA7724212	temperate coniferous forest biome	temperate coniferous forest	soil	6005	Environmental	Terrestrial	Soil	Temperate forest	Bulk soil	ENVO:01000211	temperate coniferous forest biome	ENVO:01000211	temperate coniferous forest biome	ENVO:00001998	soil	False	False	0.0	0.09546596626670922	0.0
Gs0154244	Gb0240057	PRJEB42019	SAMEA7724225	PRJEB42019	SAMEA7724225	temperate coniferous forest biome	temperate coniferous forest	soil	6005	Environmental	Terrestrial	Soil	Temperate forest	Bulk soil	ENVO:01000211	temperate coniferous forest biome	ENVO:01000211	temperate coniferous forest biome	ENVO:00001998	soil	False	False	0.0	0.09546596626670922	0.0
Gs0154244	Gb0240058	PRJEB42019	SAMEA7723446	PRJEB42019	SAMEA7723446	temperate coniferous forest biome	forest soil	soil	6005	Environmental	Terrestrial	Soil	Temperate forest	Bulk soil	ENVO:01000211	temperate coniferous forest biome	ENVO:01001785	land	ENVO:00002261	forest soil	False	False	0.0	0.8492443277111181	0.39697731084447274
Gs0154244	Gb0240059	PRJEB42019	SAMEA7723447	PRJEB42019	SAMEA7723447	temperate coniferous forest biome	forest soil	soil	6005	Environmental	Terrestrial	Soil	Temperate forest	Bulk soil	ENVO:01000211	temperate coniferous forest biome	ENVO:01001785	land	ENVO:00002261	forest soil	False	False	0.0	0.8492443277111181	0.39697731084447274
Gs0154244	Gb0240060	PRJEB42019	SAMEA7723615	PRJEB42019	SAMEA7723615	temperate coniferous forest biome	forest soil	soil	6005	Environmental	Terrestrial	Soil	Temperate forest	Bulk soil	ENVO:01000211	temperate coniferous forest biome	ENVO:01001785	land	ENVO:00002261	forest soil	False	False	0.0	0.8492443277111181	0.39697731084447274
Gs0154244	Gb0240061	PRJEB42019	SAMEA7723616	PRJEB42019	SAMEA7723616	temperate coniferous forest biome	forest soil	soil	6005	Environmental	Terrestrial	Soil	Temperate forest	Bulk soil	ENVO:01000211	temperate coniferous forest biome	ENVO:01001785	land	ENVO:00002261	forest soil	False	False	0.0	0.8492443277111181	0.39697731084447274
Gs0154244	Gb0240062	PRJEB42019	SAMEA7724201	PRJEB42019	SAMEA7724201	temperate coniferous forest biome	temperate coniferous forest	soil	6005	Environmental	Terrestrial	Soil	Temperate forest	Bulk soil	ENVO:01000211	temperate coniferous forest biome	ENVO:01000211	temperate coniferous forest biome	ENVO:00001998	soil	False	False	0.0	0.09546596626670922	0.0
Gs0154244	Gb0240063	PRJEB42019	SAMEA7724202	PRJEB42019	SAMEA7724202	temperate coniferous forest biome	temperate coniferous forest	soil	6005	Environmental	Terrestrial	Soil	Temperate forest	Bulk soil	ENVO:01000211	temperate coniferous forest biome	ENVO:01000211	temperate coniferous forest biome	ENVO:00001998	soil	False	False	0.0	0.09546596626670922	0.0
Gs0154244	Gb0240064	PRJEB42019	SAMEA7724203	PRJEB42019	SAMEA7724203	temperate coniferous forest biome	temperate coniferous forest	soil	6005	Environmental	Terrestrial	Soil	Temperate forest	Bulk soil	ENVO:01000211	temperate coniferous forest biome	ENVO:01000211	temperate coniferous forest biome	ENVO:00001998	soil	False	False	0.0	0.09546596626670922	0.0
