biosampleGoldId	ecosystemPathId	ecosystem	ecosystemCategory	ecosystemType	ecosystemSubtype	specificEcosystem	envoBroadScale.id	envoBroadScale.label	envoLocalScale.id	envoLocalScale.label	envoMedium.id	envoMedium.label
Gb0315843	5999	Host-associated	Porifera	Sponge	Tissue	Unclassified	ENVO:01000049	marine coral reef biome	ENVO:01000155	organic material	ENVO:01000024	marine benthic biome
Gb0315844	5999	Host-associated	Porifera	Sponge	Tissue	Unclassified	ENVO:01000049	marine coral reef biome	ENVO:01000155	organic material	ENVO:01000024	marine benthic biome
Gb0315845	5999	Host-associated	Porifera	Sponge	Tissue	Unclassified	ENVO:01000049	marine coral reef biome	ENVO:01000155	organic material	ENVO:01000024	marine benthic biome
Gb0315846	5999	Host-associated	Porifera	Sponge	Tissue	Unclassified	ENVO:01000049	marine coral reef biome	ENVO:01000155	organic material	ENVO:01000024	marine benthic biome
Gb0315847	5999	Host-associated	Porifera	Sponge	Tissue	Unclassified	ENVO:01000050	marine subtidal rocky reef biome	ENVO:01000155	organic material	ENVO:01000024	marine benthic biome
Gb0315848	5999	Host-associated	Porifera	Sponge	Tissue	Unclassified	ENVO:01000050	marine subtidal rocky reef biome	ENVO:01000155	organic material	ENVO:01000024	marine benthic biome
Gb0315849	5999	Host-associated	Porifera	Sponge	Tissue	Unclassified	ENVO:01000050	marine subtidal rocky reef biome	ENVO:01000155	organic material	ENVO:01000024	marine benthic biome
Gb0315850	5999	Host-associated	Porifera	Sponge	Tissue	Unclassified	ENVO:01000049	marine coral reef biome	ENVO:01000155	organic material	ENVO:01000024	marine benthic biome
Gb0315851	5999	Host-associated	Porifera	Sponge	Tissue	Unclassified	ENVO:01000049	marine coral reef biome	ENVO:01000155	organic material	ENVO:01000024	marine benthic biome
Gb0315852	5999	Host-associated	Porifera	Sponge	Tissue	Unclassified	ENVO:01000049	marine coral reef biome	ENVO:01000155	organic material	ENVO:01000024	marine benthic biome
Gb0315853	5999	Host-associated	Porifera	Sponge	Tissue	Unclassified	ENVO:01000049	marine coral reef biome	ENVO:01000155	organic material	ENVO:01000024	marine benthic biome
Gb0315854	5999	Host-associated	Porifera	Sponge	Tissue	Unclassified	ENVO:01000049	marine coral reef biome	ENVO:01000155	organic material	ENVO:01000024	marine benthic biome
Gb0315855	5999	Host-associated	Porifera	Sponge	Tissue	Unclassified	ENVO:01000049	marine coral reef biome	ENVO:01000155	organic material	ENVO:01000024	marine benthic biome
Gb0315856	5999	Host-associated	Porifera	Sponge	Tissue	Unclassified	ENVO:01000049	marine coral reef biome	ENVO:01000155	organic material	ENVO:01000024	marine benthic biome
Gb0315857	5999	Host-associated	Porifera	Sponge	Tissue	Unclassified	ENVO:01000049	marine coral reef biome	ENVO:01000155	organic material	ENVO:01000024	marine benthic biome
Gb0315858	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:00000447	marine biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315859	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:00000447	marine biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315860	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:00000447	marine biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315861	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:00000447	marine biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315862	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:00000447	marine biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315863	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:00000447	marine biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315864	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:00000447	marine biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315865	4957	Host-associated	Birds	Digestive system	Large intestine	Fecal	ENVO:01000248	dense settlement biome	ENVO:00003031	animal manure	ENVO:01001002	animal-associated environment
Gb0315866	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000248	dense settlement biome	ENVO:00003031	animal manure	ENVO:01001002	animal-associated environment
Gb0315867	4957	Host-associated	Birds	Digestive system	Large intestine	Fecal	ENVO:01000248	dense settlement biome	ENVO:00003031	animal manure	ENVO:01001002	animal-associated environment
Gb0315868	4957	Host-associated	Birds	Digestive system	Large intestine	Fecal	ENVO:01000248	dense settlement biome	ENVO:00003031	animal manure	ENVO:01001002	animal-associated environment
Gb0315869	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000248	dense settlement biome	ENVO:00003031	animal manure	ENVO:01001002	animal-associated environment
Gb0315870	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315871	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315872	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315873	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315874	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315875	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315876	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315877	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315878	4693	Host-associated	Reptilia	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315879	4693	Host-associated	Reptilia	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315880	4693	Host-associated	Reptilia	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315881	4693	Host-associated	Reptilia	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315882	4693	Host-associated	Reptilia	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315883	4693	Host-associated	Reptilia	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315884	7294	Host-associated	Amphibia	Digestive system	Intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315885	7294	Host-associated	Amphibia	Digestive system	Intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315886	4957	Host-associated	Birds	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315887	4957	Host-associated	Birds	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315888	4957	Host-associated	Birds	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315889	4957	Host-associated	Birds	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315890	4957	Host-associated	Birds	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315891	4957	Host-associated	Birds	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315892	4957	Host-associated	Birds	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315893	4957	Host-associated	Birds	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315894	4957	Host-associated	Birds	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315895	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315896	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315897	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:00000447	marine biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315898	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315899	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315900	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315901	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315902	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315903	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315904	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315905	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315906	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315907	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315908	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315909	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315910	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315911	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315912	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315913	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315914	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315915	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315916	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315917	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315918	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315919	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315920	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315921	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315922	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315923	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315924	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315925	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315926	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315927	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315928	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315929	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315930	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315931	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315932	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315933	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315934	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315935	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315936	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315937	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315938	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315939	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315940	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315941	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315942	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315943	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315944	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315945	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315946	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315947	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315948	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315949	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315950	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315951	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315952	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315953	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315954	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315955	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:00000447	marine biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315956	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:00000447	marine biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315957	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:00000447	marine biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315958	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:00000447	marine biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315959	4957	Host-associated	Birds	Digestive system	Large intestine	Fecal	ENVO:01000248	dense settlement biome	ENVO:00003031	animal manure	ENVO:01001002	animal-associated environment
Gb0315960	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315961	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315962	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315963	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315964	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315965	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315966	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315967	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315968	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315969	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315970	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315971	4693	Host-associated	Reptilia	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315972	4693	Host-associated	Reptilia	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315973	4693	Host-associated	Reptilia	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315974	4693	Host-associated	Reptilia	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315975	4693	Host-associated	Reptilia	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315976	7294	Host-associated	Amphibia	Digestive system	Intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315977	7294	Host-associated	Amphibia	Digestive system	Intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315978	4957	Host-associated	Birds	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315979	4957	Host-associated	Birds	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315980	4957	Host-associated	Birds	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315981	4957	Host-associated	Birds	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315982	4957	Host-associated	Birds	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315983	4957	Host-associated	Birds	Digestive system	Large intestine	Fecal	ENVO:01000249	urban biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315984	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315985	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315986	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315987	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315988	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315989	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315990	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315991	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315992	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315993	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315994	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315995	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315996	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315997	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315998	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0315999	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316000	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316001	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316002	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
Gb0316003	4104	Host-associated	Mammals	Digestive system	Large intestine	Fecal	ENVO:01000212	temperate mixed forest biome	ENVO:00002003	fecal material	ENVO:01001002	animal-associated environment
