curie	claimed_prefix	label	envo_native	obsolete	EnvLocalScaleSoilEnum_10_7	ancestors_in_enum_count	descendants_in_enum_count	nlcd_class	abp	env_sys	biome	terrestrial_biome	aquatic_biome	marine_biome	env_mat	soil	liquid water	water ice	snow	mass_of_environmental_material	human_construction	building	building_part	plant_structure	goldterms_mappings	nmdc_biosamples_count	ncbi_bioprojects_count
ENVO:01001556	ENVO	pack ice mass	True	False	False	2	0	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False		
ENVO:00005795	ENVO	marine mud	True	False	False	1	0	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False		
ENVO:00000518	ENVO	ditch mouth	True	False	False	7	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000426	ENVO	ocean floor	True	False	False	4	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001550	ENVO	sea-ice lead	True	False	False	2	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00002015	ENVO	volcanic rock	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000821	ENVO	photosphere	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:03000074	ENVO	grease ice layer	True	False	False	2	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000019	ENVO	cave floor	True	False	False	5	2	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000553	ENVO	multipurpose dam	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
ENVO:01000214	ENVO	tropical shrubland biome	True	False	False	2	0	False	True	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001482	ENVO	tornado	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000387	ENVO	tropical deciduous broadleaf forest	True	False	False	2	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000735	ENVO	lopolith	True	False	False	2	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000201	ENVO	subtropical broadleaf forest biome	True	False	False	2	0	False	True	True	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:01000623	ENVO	boiling	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01001823	ENVO	bubble plume	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000309	ENVO	depressed landform	True	False	True	4	23	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01001021	ENVO	humic lake	True	False	False	4	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:03501180	ENVO	patient room	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False		
ENVO:0000554	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:01000349	ENVO	root matter	True	False	False	0	0	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:00002319	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000475	ENVO	inlet	True	False	True	4	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001184	ENVO	arable	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		7.0
ENVO:00000017	ENVO	saline hydrographic feature	True	False	False	3	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000887	ENVO	large river biome	True	False	False	1	0	False	True	True	True	False	True	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000230	ENVO	arid	True	False	False	0	1	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		10.0
ENVO:01001319	ENVO	saline water body	True	False	False	1	1	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000466	ENVO	obsolete marine hydrographic feature	True	True	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000213	ENVO	marine mesopelagic zone	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:03501158	ENVO	micobiology unit facility	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
ENVO:01001344	ENVO	freshwater seep riverine anchor ice	True	False	False	4	0	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False		
ENVO:00002146	ENVO	xylene contaminated soil	True	False	False	1	0	False	True	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False		
ENVO:01000685	ENVO	water mass	True	False	False	1	11	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000367	ENVO	IUCN national park	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		8.0
ENVO:03501156	ENVO	maternity unit facility	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
ENVO:01000126	ENVO	marine sub-littoral zone	True	False	False	2	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:03501153	ENVO	surgical intensive care unit facility	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
ENVO:00000039	ENVO	fjord	True	False	False	8	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01001474	ENVO	astronomical observatory system	True	False	False	1	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000533	ENVO	landfill	True	False	True	6	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		21.0
ENVO:00000410	ENVO	kipuka	True	False	False	6	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000485	ENVO	sea shore	True	False	False	6	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
ENVO:03500002	ENVO	public park	True	False	False	4	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:03600008	ENVO	intensive care unit	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False		
ENVO:00000033	ENVO	pond	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		18.0
ENVO:0000575	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:050	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:0000485	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:03501125	ENVO	airport transit lounge	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False		
PATO:0002063	PATO	columnar	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:01000265	ENVO	hydrothermal seep	True	False	False	5	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000000	ENVO	humus	True	False	False	1	0	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False		
ENVO:00000168	ENVO	blowhole	True	False	False	4	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000376	ENVO	biosphere reserve	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	60.0	
ENVO:01000710	ENVO	flood	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		3.0
ENVO:00000108	ENVO	meadow ecosystem	True	False	False	2	0	False	True	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True		49.0
ENVO:03600020	ENVO	tailings dam	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
ENVO:03501129	ENVO	educational facility	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
ENVO:03600066	ENVO	halite	True	False	False	2	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:01000207	ENVO	mediterranean	True	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		4.0
ENVO:04000011	ENVO	bare soil surface layer	True	False	False	2	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:0000511	ENVO		False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		2.0
CHEBI:28659	CHEBI	phosphorus atom	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		38.0
PATO:0000057	PATO	occurrence	False	False	False	0	0	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		1.0
ENVO:00000195	ENVO	sinkhole	True	False	True	6	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000551	ENVO	endorheic basin	True	False	False	6	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:00000552	ENVO	talik	True	False	False	5	0	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
ENVO:03501162	ENVO	neurology unit facility	True	False	False	1	0	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False		
ENVO:00000237	ENVO	hydromorphic/phreatic dambo	True	False	False	2	0	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False		
